id,imdb_id_cleaned,title,year,release_date,budget,revenue,runtime,tmdb_rating,tmdb_votes,overview,genres,imdb_rating,imdb_votes
27303,113303,Hideaway,1995,1995-03-03,15000000,12201255,103,5.062,129,"Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.","Drama, Thriller, Horror",5.3,8035.0
188761,1847746,The German Doctor,2013,2013-05-19,2000000,3635718,90,6.438,129,"Patagonia, 1960. A German physician meets an Argentinian family and follows them on the  long desert road to Bariloche where Eva, Enzo and their three children are going to open a  lodging house by the Nahuel Huapi lake. Unaware of his true identity, they accept him as their first guest.","Drama, Thriller, History",6.7,8094.0
14557,118301,Dead Man on Campus,1998,1998-08-21,14000000,15064946,96,5.38,129,"Two college roommates venture out to identify a fellow student, who is most likely to commit suicide as it will help them pass the semester.",Comedy,6.0,15723.0
373449,5080556,2.0,2018,2018-11-29,77000000,114629169,149,6.07,129,"An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.","Action, Science Fiction, Fantasy",6.0,30472.0
67308,1365048,3-D Sex and Zen: Extreme Ecstasy,2011,2011-04-14,3500000,10308238,105,5.326,129,"Loosely based on a 17th century erotic Chinese story named The Carnal Prayer Mat, the story follows a young scholar named Yangsheng who gets married to the beautiful daughter of a local merchant. When their sex life proves unsatisfactory, Yangsheng leaves home and journeys to the Pavilion of Ultimate Bliss.","History, Romance, Drama",4.3,3149.0
61672,1757912,Titeuf,2011,2011-04-06,15000000,13970489,87,5.779,129,"Titeuf is a comic series created by Swiss draughtsman Zep (real name Philippe Chapuis) depicting the life of a young boy (the title's namesake Titeuf, ""Tootuff"" in the English translation) and his vision of the adult world & themes such as love, sex, seduction and mysteries about the girls.  In this film, Titeuf (Donald Reignoux) is off on a new comedic adventure! Things get complicated when Nadia (Melanie Bernier) doesn’t invite Titeuf to her birthday party, which is surely the most horrible moment of his life. Before long, Titeuf’s whole life is turned upside down when his parents are nearly deported. Everything continues to spiral out of control even in the midst of Titeuf’s exhaustive attempts to make matters right.","Animation, Comedy, Drama, Romance",5.8,787.0
19507,82801,Neighbors,1981,1981-12-18,8500000,29916207,95,5.68,128,"One man's quiet suburban life takes a sickening lurch for the worse when a young couple move into the deserted house next door. From the word go it is obvious these are not the quiet professional types who *should* be living in such a nice street. As more and more unbelievable events unfold, our hero starts to question his own sanity... and those of his family.",Comedy,5.5,9375.0
383809,5326448,Thanks Boss!,2016,2016-02-24,162297,3,84,7.332,128,"A family fired by a company owned by LVMH (Group owned by French billionaire, Bernard Arnault) seeks reparation from their previous employer with the help of the movie director.","Comedy, Documentary",7.3,1167.0
878361,12226632,Big George Foreman,2023,2023-04-27,32000000,3800000,129,7.7,128,"Fueled by an impoverished childhood, George Foreman channeled his anger into becoming an Olympic Gold medalist and World Heavyweight Champion, followed by a near-death experience that took him from the boxing ring to the pulpit. But when he sees his community struggling spiritually and financially, Foreman returns to the ring and makes history by reclaiming his title, becoming the oldest and most improbable World Heavyweight Boxing Champion ever.","Drama, History",6.7,12787.0
31908,116410,Ghosts of Mississippi,1996,1996-12-20,36000000,13323144,130,6.586,128,A Mississippi district attorney and the widow of Medgar Evers struggle to bring a white supremacist to justice for the 1963 murder of the civil rights leader.,Drama,6.7,13631.0
388045,5591458,The Legend of the Chupacabras,2016,2016-10-21,1600000,5138140,81,7.176,128,"Leo San Juan and his team of ""ghostbusters"" continue with their adventures, this time fighting against the mexican monster himself: ""El Chupacabras"".","Animation, Action, Adventure, Fantasy, Horror, History, Family",5.5,461.0
2463,216165,Running Out of Time,1999,1999-09-23,225000,1866462,93,7.262,128,Police inspector and excellent hostage negotiator Ho Sheung-Sang finds himself in over his head when he is pulled into a 72 hour game by a cancer suffering criminal out for vengeance on Hong Kong's organized crime syndicates.,"Drama, Action, Thriller, Crime",7.3,6994.0
20794,234354,Novocaine,2001,2001-11-23,6000000,2025238,95,5.941,128,A dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs.,"Comedy, Crime, Thriller",5.8,12439.0
16129,156729,Last Night,1998,1998-10-23,2300000,591165,95,6.6,128,"Various citizens of Toronto anxiously await the end of the world, which is occurring at the stroke of midnight on New Year's Day.","Comedy, Romance, Drama",7.1,10543.0
972230,20879602,Maybe I Do,2023,2023-01-27,7500000,4393504,95,5.7,128,"Michelle and Allen, who have reached the point in their relationship where they are considering next steps, decide to invite  their parents to finally meet and to offer some understanding of why marriage works. Except the parents already know each other quite well, which leads to some very distinct opinions about the value of marriage.","Drama, Romance, Comedy",5.0,11769.0
482712,6559390,The Apparition,2018,2018-02-14,9661157,3562793,139,6.134,127,"Jacques Mayano, a French journalist who has lived a traumatic experience, is recruited by the Vatican to be part of a task force that must investigate the veracity of a supernatural apparition allegedly happened in a small French village.",Drama,6.3,2025.0
24264,88103,Sheena,1984,1984-08-17,25000000,5778353,117,5.7,127,"Sheena's parents are killed while on Safari. She is raised by the mystical witch woman of an African tribe. When her foster mother is framed for the murder of a political leader, Sheena and a newsman, Vic Casey, are forced to flee while pursued by the mercenaries hired by the real killer, who hopes to assume power. Sheena's ability to talk to the animals and knowledge of jungle lore give them a chance against the high tech weapons of the mercenaries.","Action, Adventure, Fantasy",4.9,6033.0
415381,6054874,Furious,2017,2017-11-30,5610000,10657499,117,6.283,127,"A story of a legendary battle, where seventeen fearless warriors defend their land against an army of thousands well-trained soldiers. In 13th-century Mongol warrior hordes and their leader, Batu Khan, control most of the known world. As the Mongols move towards Europe they invade the last Russian principality standing in their way. Little do they know, their plans are about to be ruined by a small detachment of heroic strong men led by a mysterious brave warrior. This is a story about courage, endurance and self-sacrifice for the sake of one's country. This is the story of Evpaty the Furious.","Fantasy, Action, Adventure",6.1,4219.0
764686,13321730,The Divide,2021,2021-10-27,5000000,2178083,98,6.7,127,"Raf and Julie, a couple on the verge of breaking up, find themselves in an emergency ward bordering on collapse on the evening of a Parisian Yellow Vest protest. Their encounter with Yann, an angry and injured demonstrator, will shatter each person's certainties and prejudices. Outside, the tension escalates.",Drama,6.5,1780.0
84858,1849718,Agneepath,2012,2012-01-25,8700000,28000000,174,6.445,127,"A young boy's father gets killed unexpectedly by a fierce crowd. After fifteen years, the boy comes back to seek his vengeance.","Action, Crime, Drama",6.9,28839.0
809787,13923456,Mafia Mamma,2023,2023-04-13,41000000,3902761,101,6.268,127,"A suburban American woman inherits her grandfather’s Mafia empire and, guided by the Firm’s trusted consigliere, defies everyone’s expectations, including her own, as the new head of the family business.","Comedy, Action, Crime",5.5,14163.0
17202,906108,Why Did I Get Married?,2007,2007-10-12,15000000,55184721,113,6.39,127,"The film is about the difficulty of maintaining a solid relationship in modern times. Eight married college friends plus one other non-friend (all of whom have achieved middle to upper class economic status) go to Colorado for their annual week-long reunion, but the mood shifts when one couple's infidelity comes to light. Secrets are revealed and each couple begins to question their own marriage","Comedy, Drama",6.0,14886.0
336029,1135989,A Tale of Love and Darkness,2015,2015-09-03,4000000,572212,95,5.661,127,"The story of young Amos Oz, growing up in Jerusalem in the years before Israeli statehood with his parents; his academic father, Arieh, and his dreamy, imaginative mother, Fania.",Drama,6.0,4580.0
17186,403016,Supercross,2005,2005-08-16,16000000,3344431,80,6.169,127,"Faced with the suspicious death of their father, two brothers must motivate one another to get back on their bikes and take the Las Vegas Motocross Championships by storm.","Action, Adventure, Drama, Romance",4.4,5026.0
40160,79550,Meteor,1979,1979-10-19,16000000,12600000,107,5.071,126,"After a collision with a comet, a nearly 8km wide piece of the asteroid ""Orpheus"" is heading towards Earth. If it will hit it will cause a incredible catastrophe which will probably extinguish mankind. To stop the meteor NASA wants to use the illegal nuclear weapon satellite ""Hercules"" but discovers soon that it doesn't have enough fire power. Their only chance to save the world is to join forces with the USSR who have also launched such an illegal satellite. But will both governments agree?","Action, Thriller, Adventure, Science Fiction",5.1,9376.0
506464,7878846,The Awakener,2018,2018-11-01,3500000,2000000,108,6.266,126,"Miguel is a federal agent, highly trained and skilled in weapons. After experiencing trauma in his personal life, he sets out on a journey of revenge, assuming the identity of a masked vigilante. The Awakener decides to do justice with his own hands by exterminating corrupt politicians.","Thriller, Action, Crime, Drama",6.2,1617.0
